Facility_Name,City,total_providers,bcbsmi_providers,bcbsmi_coverage_pct,providers_analyzed,providers_with_payments,payment_penetration_pct,total_payments,avg_payment_per_provider,max_provider_payment,total_transactions,avg_manufacturers_per_provider,total_rx_cost,total_rx_count,unique_drugs,top_drugs,max_drug_prescribers,payment_intensity_score,payment_penetration_score,prescription_volume_score,provider_concentration_score,composite_risk_score,risk_rank,risk_category
Harbor Beach Community Hospital,Harbor Beach,56,53,94.64,13,12,92.31,46845.67,3903.805833333,26121.78,1018,12.538461538461538,4832771.36528,6647.0,5,"ELIQUIS: $2.5M, XARELTO: $1M, JARDIANCE: $0.7M",10,0.8731648730424073,27.693,0.17241033094320773,18.928,47.666575203985616,85.0,Medium
Assured Care Home Health Services,Southfield,49,48,97.96,21,19,90.48,41796.33,2199.806842105,7845.43,1351,11.238095238095237,11011747.72343,15987.0,7,"ELIQUIS: $3.4M, TRULICITY: $2.8M, OZEMPIC: $2.1M",20,0.4920311470420883,27.144000000000002,0.3928468627544278,19.592,47.62087800979651,86.0,Medium
Eye Care One,Spring Lake,15,13,86.67,12,12,100.0,7215.65,601.304166667,1988.25,160,4.833333333333333,0.0,0.0,0,0,0,0.13449379881155454,30.0,0.0,17.334,47.46849379881155,87.0,Medium
Sturgis Hospital,Sturgis,375,364,97.07,46,41,89.13,156173.03,3809.098292683,31344.11,3301,13.195652173913041,7338132.63497,7936.0,8,"OZEMPIC: $1.6M, TRULICITY: $1.5M, STELARA: $1.4M",25,0.851981622328011,26.739,0.2617897228057735,19.413999999999998,47.26677134513378,88.0,Medium
Compass Health,East Lansing,71,56,78.87,45,42,93.33,575082.5,13692.44047619,377295.59,4058,17.08888888888888,6798005.11414,3036.0,8,"STELARA: $5M, ELIQUIS: $0.7M, XARELTO: $0.6M",15,3.062590344004263,27.999000000000002,0.24252053798837023,15.774000000000001,47.078110881992636,89.0,Medium
Child Health Associates PC,Troy,13,11,84.62,11,11,100.0,4301.29,391.026363636,737.07,237,8.0,0.0,0.0,0,0,0,0.08746092908748868,30.0,0.0,16.924,47.01146092908749,90.0,Medium
McLaren Greater Lansing (FKA Ingham Regional Medical Center),Lansing,1251,1053,84.17,358,307,85.75,1476093.45,4808.121986971,203956.74,20329,12.02234636871509,94223650.18524,113895.0,8,"ELIQUIS: $25.2M, TRULICITY: $21.7M, OZEMPIC: $19.5M",226,1.0754334112825281,25.725,3.3614523599903547,16.834,46.99588577127288,91.0,Medium
Grand Traverse Pavilions (AKA Grand Traverse Medical Care),Traverse City,94,92,97.87,47,41,87.23,82309.92,2007.55902439,15759.72,3296,13.638297872340424,21039973.33925,25071.0,6,"TRULICITY: $5.9M, ELIQUIS: $5.7M, JARDIANCE: $3.4M",41,0.44903104700778956,26.169000000000004,0.7506063275654651,19.574,46.94263737457326,92.0,Medium
Axiom Home Care,Southgate,60,60,100.0,33,28,84.85,68187.27,2435.259642857,8885.71,3736,17.51515151515152,26344461.63431,36616.0,6,"ELIQUIS: $8.2M, OZEMPIC: $6.2M, JARDIANCE: $4.4M",33,0.5446949125195252,25.455,0.9398452783269357,20.0,46.93954019084646,93.0,Medium
Associates in Physical Medicine & Rehabilitation PC,Ypsilanti,25,24,96.0,24,22,91.67,23361.35,1061.879545455,6479.23,640,6.750000000000002,0.0,0.0,0,0,0,0.23751076720481276,27.501,0.0,19.2,46.93851076720482,94.0,Medium
Ascension at Home Together With Compassus - Standish Home Health,Standish,54,54,100.0,27,21,77.78,259965.12,12379.291428571,221119.22,1551,8.925925925925927,22321801.45344,27035.0,7,"ELIQUIS: $7.8M, TRULICITY: $5M, OZEMPIC: $4.3M",25,2.7688780871958705,23.334000000000003,0.7963358671351488,20.0,46.89921395433102,95.0,Medium
ProMedica Physicians,Monroe,1574,1141,72.49,589,528,89.64,1612006.81,3053.043200758,279701.94,28452,11.34804753820034,128080845.73581,177237.0,8,"TRULICITY: $31.9M, OZEMPIC: $31.7M, ELIQUIS: $28.7M",293,0.6828746593953476,26.892,4.569316305638541,14.498,46.64219096503388,96.0,Medium
Advanced Center for Orthopedics and Plastic Surgery (AKA Orthopaedic Surgery Associates of Marquette PC),Marquette,22,21,95.45,21,19,90.48,30043.91,1581.258421053,8534.11,231,3.904761904761904,0.0,0.0,0,0,0,0.3536803231033557,27.144000000000002,0.0,19.09,46.587680323103356,97.0,Medium
Munising Memorial Hospital,Munising,52,49,94.23,20,18,90.0,31882.51,1771.250555556,21096.34,682,8.15,3684683.30255,5457.0,6,"ELIQUIS: $1.1M, OZEMPIC: $0.8M, XARELTO: $0.8M",16,0.39617589411405074,27.0,0.13145200126320286,18.846,46.373627895377254,98.0,Medium
Corewell Health Farmington Hills Hospital (AKA Beaumont Hospital - Farmington Hills),Farmington Hills,2847,2658,93.36,306,263,85.95,612687.17,2329.609011407,116548.55,15014,10.035947712418299,38301962.59219,50516.0,8,"TRULICITY: $9.3M, OZEMPIC: $8.4M, ELIQUIS: $8M",208,0.5210640189414683,25.785,1.3664321249989941,18.672,46.34449614394046,99.0,Medium
Cornerstone Medical Group,Almont,85,83,97.65,18,16,88.89,5755.78,359.73625,985.36,196,5.111111111111112,1059554.55541,1905.0,5,"ELIQUIS: $0.6M, TRULICITY: $0.2M, XARELTO: $0.1M",10,0.08046226438260659,26.667,0.037799874594323477,19.53,46.315262138976934,100.0,Medium
Corewell Health William Beaumont University Hospital (AKA Beaumont Hospital - Royal Oak),Royal Oak,7497,6703,89.41,846,628,74.23,1812927.77,2886.827659236,192593.78,23324,6.219858156028369,149681833.79937,124182.0,8,"STELARA: $57.3M, ELIQUIS: $23.5M, TRULICITY: $21.5M",487,0.6456972027269099,22.269000000000002,5.3399369742459175,17.882,46.136634176972834,101.0,Medium
Mackinac Straits Health System,Saint Ignace,193,169,87.56,74,67,90.54,92739.65,1384.173880597,11676.24,2923,9.256756756756756,31401122.18969,32905.0,8,"ELIQUIS: $10.7M, XARELTO: $5.3M, TRULICITY: $4.3M",51,0.3095983925225616,27.162000000000003,1.1202429122981878,17.512,46.103841304820754,102.0,Medium
Three Rivers Health Hospital,Three Rivers,350,317,90.57,41,36,87.8,193166.21,5365.728055556,58711.67,2693,12.219512195121952,10074047.91498,13597.0,8,"ELIQUIS: $5M, XARELTO: $2.3M, JARDIANCE: $1.3M",22,1.2001532495302223,26.34,0.35939418682985913,18.113999999999997,46.01354743636008,103.0,Medium
Ascension at Home Together with Compassus - Warren Home Health (FKA Ascension at Home - Warren),Warren,197,196,99.49,143,105,73.43,870550.2,8290.954285714,182258.6,5973,8.587412587412583,62563723.332085,82702.0,8,"OZEMPIC: $14.8M, JARDIANCE: $14.7M, ELIQUIS: $14.5M",115,1.8544390667363244,22.029000000000003,2.2319765263919344,19.897999999999996,46.01341559312826,104.0,Medium
Bone & Joint Surgery Center of Novi,Novi,48,34,70.83,15,15,100.0,123603.94,8240.262666667,85215.36,930,12.4,0.0,0.0,0,0,0,1.8431008642233941,30.0,0.0,14.165999999999999,46.00910086422339,105.0,Medium
McLaren Central Michigan (FKA Central Michigan Community Hospital),Mount Pleasant,490,452,92.24,118,98,83.05,283643.85,2894.325,55442.05,6289,8.923728813559322,55416401.27346,64332.0,8,"TRULICITY: $18.9M, OZEMPIC: $13.1M, ELIQUIS: $9.5M",92,0.6473741341307355,24.915,1.9769940187694517,18.448,45.98736815290019,106.0,Medium
Cancer & Hematology Centers of Western Michigan,Big Rapids,100,78,78.0,14,14,100.0,23345.22,1667.515714286,5892.71,838,18.142857142857146,0.0,0.0,0,0,0,0.3729735056309482,30.0,0.0,15.600000000000001,45.97297350563095,107.0,Medium
Eaton Rapids Medical Center,Eaton Rapids,200,154,77.0,88,79,89.77,634260.3,8028.611392405,209685.45,8328,15.170454545454545,49540562.25649,58219.0,8,"TRULICITY: $13.1M, ELIQUIS: $12.5M, OZEMPIC: $8.4M",64,1.795760789970147,26.930999999999997,1.7673719876585061,15.4,45.89413277762865,108.0,Medium
Henry Ford Macomb Hospital - Clinton Township,Clinton Township,2172,1845,84.94,52,48,92.31,201902.5,4206.302083333,53441.31,2148,8.30769230769231,5969809.11615,3631.0,7,"STELARA: $3.4M, ELIQUIS: $1M, XARELTO: $0.8M",34,0.9408242575004571,27.693,0.21297443797521076,16.988,45.83479869547567,109.0,Medium
Ascension Borgess-Lee Hospital,Dowagiac,125,118,94.4,52,39,75.0,635030.03,16282.821282051,423165.92,2965,8.038461538461537,22548742.21154,28184.0,6,"JARDIANCE: $6.9M, TRULICITY: $6.2M, OZEMPIC: $4.9M",39,3.641981231780563,22.5,0.8044320356171966,18.880000000000003,45.82641326739776,110.0,Medium
Mary Free Bed Rehabilitation Hospital,Grand Rapids,354,342,96.61,16,14,87.5,9400.9,671.492857143,4419.2,229,4.5625,1581497.22361,2211.0,5,"OZEMPIC: $0.5M, TRULICITY: $0.4M, ELIQUIS: $0.3M",9,0.15019291439901303,26.25,0.05642031023178077,19.322,45.77861322463079,111.0,Medium
AccentCare Hospice & Palliative Care - Greater Detroit (FKA Seasons Hospice & Palliative Care - Michigan),Madison Heights,97,95,97.94,80,63,78.75,140826.15,2235.335714286,14775.59,7700,14.550000000000006,54970539.534334,93549.0,8,"ELIQUIS: $17.3M, TRULICITY: $11.8M, OZEMPIC: $9.2M",76,0.4999778955464257,23.625,1.9610877893645406,19.587999999999997,45.674065684910964,112.0,Medium
Munson Healthcare Grayling Hospital,Grayling,481,430,89.4,12,11,91.67,9681.43,880.13,3189.74,444,6.583333333333333,2327579.05984,2459.0,8,"ELIQUIS: $1M, TRULICITY: $0.5M, OZEMPIC: $0.2M",6,0.19685881740042474,27.501,0.0830369669226519,17.88,45.660895784323074,113.0,Medium
McLaren Bay Region (FKA Bay Regional Medical Center),Bay City,860,728,84.65,213,182,85.45,728652.15,4003.583241758,264396.96,8314,8.352112676056336,61304896.7043,62768.0,8,"ELIQUIS: $14.4M, TRULICITY: $13.6M, OZEMPIC: $8.8M",156,0.8954821018902192,25.635,2.1870675706205582,16.93,45.64754967251078,114.0,Medium
Ascension Borgess Hospital,Kalamazoo,1289,1041,80.76,822,594,72.26,2271906.99,3824.759242424,379066.1,23006,6.182481751824819,195048229.69615,250507.0,8,"TRULICITY: $46.8M, OZEMPIC: $41.6M, ELIQUIS: $40.5M",530,0.855484509453073,21.678,6.95839452977136,16.152,45.64387903922444,115.0,Medium
Atrio Home Care Grand Rapids (FKA Homecare of Holland Home),Grand Rapids,224,221,98.66,156,115,73.72,192875.81,1677.180956522,95472.97,2442,4.0256410256410255,95322722.17434,130946.0,8,"TRULICITY: $38.7M, ELIQUIS: $18.5M, OZEMPIC: $17.4M",137,0.37513533190259857,22.116,3.4006620289460394,19.732,45.62379736084864,116.0,Medium
Better You Home Health,Dearborn,53,51,96.23,16,13,81.25,89662.87,6897.143846154,51082.98,1118,13.1875,11431190.4995,16556.0,7,"JARDIANCE: $3.5M, ELIQUIS: $3.1M, TRULICITY: $2.1M",12,1.5426852635343566,24.375,0.40781058902410133,19.246000000000002,45.571495852558456,117.0,Medium
Deckerville Community Hospital,Deckerville,65,64,98.46,25,21,84.0,24524.0,1167.80952381,5239.23,1132,9.040000000000001,6926401.28267,5105.0,7,"STELARA: $2.8M, TRULICITY: $1.1M, ELIQUIS: $1M",19,0.26120414234964123,25.2,0.24710110351380235,19.692,45.40030524586344,118.0,Medium
Helen Newberry Joy Hospital,Newberry,136,125,91.91,81,68,83.95,326102.66,4795.627352941,72027.12,2658,8.45679012345679,20869060.71575,27998.0,8,"ELIQUIS: $6.5M, JARDIANCE: $3.6M, XARELTO: $3.3M",61,1.0726387344972839,25.185000000000002,0.7445089768420878,18.381999999999998,45.38414771133937,119.0,Medium
Elara Caring Home Health - Niles,Niles,56,53,94.64,12,10,83.33,45735.98,4573.598,36928.85,1221,14.916666666666666,6277348.81483,8958.0,5,"TRULICITY: $1.8M, OZEMPIC: $1.4M, JARDIANCE: $1.3M",12,1.0229773937315483,24.999,0.22394599388379885,18.928,45.173923387615346,120.0,Medium
Advanced Urgent Care & Walk-In Clinic (FKA Mid Michigan Ambulatory Physicians),Ann Arbor,13,13,100.0,12,10,83.33,3427.14,342.714,1293.9,99,4.083333333333334,1645664.31483,1934.0,6,"ELIQUIS: $0.6M, JARDIANCE: $0.3M, OZEMPIC: $0.3M",9,0.07665489501161098,24.999,0.058709487309840665,20.0,45.13436438232145,121.0,Medium
Insight Surgical Hospital (FKA Michigan Surgical Hospital),Warren,119,63,52.94,18,14,77.78,698820.38,49915.741428571,613204.53,1659,9.277777777777777,1104576.18653,1637.0,6,"ELIQUIS: $0.6M, XARELTO: $0.2M, TRULICITY: $0.1M",6,11.164661842334512,23.334000000000003,0.03940603257993977,10.588,45.126067874914455,122.0,Medium
Dickinson Home Health,Iron Mountain,40,40,100.0,17,14,82.35,12514.57,893.897857143,4345.87,336,5.235294117647058,5600157.07452,7925.0,6,"ELIQUIS: $1.9M, JARDIANCE: $1.4M, TRULICITY: $0.9M",15,0.19993827620231644,24.705,0.19978700864860777,20.0,45.10472528485092,123.0,Medium
DMC Huron Valley-Sinai Hospital,Commerce Township,908,817,89.98,63,53,84.13,340466.1,6423.888679245,183964.51,3004,8.222222222222221,9872745.61125,13562.0,7,"ELIQUIS: $3.6M, XARELTO: $1.9M, TRULICITY: $1.8M",34,1.4368322049108053,25.238999999999997,0.3522126766398548,17.996000000000002,45.02404488155066,124.0,Medium
Henry Ford Genesys Hospital (FKA Ascension Genesys Hospital),Grand Blanc,633,546,86.26,208,171,82.21,841967.21,4923.784853801,236899.24,11726,10.79807692307692,50289524.06746,65260.0,8,"ELIQUIS: $20.2M, XARELTO: $8.4M, TRULICITY: $7.8M",152,1.1013037431440673,24.662999999999997,1.7940913881707796,17.252000000000002,44.81039513131485,125.0,Medium
Corewell Health Pennock Hospital (FKA Spectrum Health Pennock),Hastings,1345,1229,91.38,35,29,82.86,141479.38,4878.599310345,110449.07,2436,10.257142857142854,15047613.62028,21821.0,6,"ELIQUIS: $4.1M, TRULICITY: $3.9M, JARDIANCE: $2.5M",26,1.0911970854362927,24.858,0.5368273911769637,18.276,44.762024476613256,126.0,Medium
Corewell Health Ludington Hospital (FKA Spectrum Health Ludington Hospital),Ludington,1114,987,88.6,113,95,84.07,153303.69,1613.723052632,11577.95,3852,7.849557522123893,40240814.95706,45797.0,8,"ELIQUIS: $9.8M, TRULICITY: $8.9M, ENBREL: $6.5M",71,0.360941692423777,25.220999999999997,1.4356011695515272,17.72,44.7375428619753,127.0,Medium
McLaren Macomb (AKA Mount Clemens Regional Medical Center),Mount Clemens,943,839,88.97,63,50,79.37,657230.36,13144.6072,478563.65,2317,9.26984126984127,2031779.3357,2756.0,5,"ELIQUIS: $0.7M, TRULICITY: $0.4M, JARDIANCE: $0.4M",41,2.9400563877894266,23.811000000000003,0.07248423755120312,17.793999999999997,44.61754062534063,128.0,Medium
Lake Huron Medical Center (FKA St Joseph Mercy Hospital Port Huron),Port Huron,465,398,85.59,79,69,87.34,187163.55,2712.515217391,66128.53,5280,10.632911392405065,17779814.94146,20645.0,7,"TRULICITY: $5.7M, ELIQUIS: $3.6M, OZEMPIC: $3.6M",45,0.6067087110725101,26.202,0.6342993587879993,17.118,44.561008069860506,129.0,Medium
Corewell Health East (FKA Beaumont Health System),Royal Oak,4207,3957,94.06,517,400,77.37,1688862.74,4222.15685,268259.14,21410,8.404255319148938,44309692.9363,42854.0,8,"STELARA: $13.3M, ELIQUIS: $10.9M, XARELTO: $5.1M",217,0.9443704956882534,23.211000000000002,1.5807594122956785,18.812,44.548129907983935,130.0,Medium
Hospice of Michigan - Gaylord,Gaylord,15,15,100.0,10,8,80.0,3660.1,457.5125,1558.66,178,4.799999999999999,11068271.64368,12410.0,7,"ELIQUIS: $3.3M, TRULICITY: $2.2M, JARDIANCE: $2.1M",10,0.10233189380649656,24.0,0.3948633677905491,20.0,44.49719526159704,131.0,Medium
Community Home Health Care Services - White Cloud,Newaygo,19,19,100.0,10,8,80.0,1205.67,150.70875,343.26,35,2.5,9047247.43753,12166.0,5,"TRULICITY: $2.8M, ELIQUIS: $2.6M, OZEMPIC: $1.7M",10,0.033709050136793726,24.0,0.3227628221843807,20.0,44.35647187232117,132.0,Medium
Corewell Health Taylor Hospital (AKA Beaumont Hospital - Taylor),Taylor,1572,1447,92.05,48,39,81.25,241752.59,6198.784358974,115440.38,2294,8.562499999999998,4897159.46525,6530.0,7,"TRULICITY: $1.5M, JARDIANCE: $1M, ELIQUIS: $0.9M",33,1.3864830857121917,24.375,0.17470739256387244,18.41,44.346190478276064,133.0,Medium
Angela Hospice Home Care,Livonia,28,28,100.0,18,14,77.78,33799.82,2414.272857143,13197.71,1324,11.61111111111111,12710684.46259,18085.0,7,"ELIQUIS: $3.3M, TRULICITY: $3M, JARDIANCE: $2.7M",18,0.5400007948133975,23.334000000000003,0.4534568571676807,20.0,44.32745765198108,134.0,Medium
Bloom Pediatrics (AKA Eastman Wozniak Groebe & Schafer PC),Birmingham,20,19,95.0,19,16,84.21,3818.34,238.64625,524.77,179,5.31578947368421,0.0,0.0,0,0,0,0.053378044779800835,25.262999999999998,0.0,19.0,44.316378044779796,135.0,Medium
AdvisaCare Home Health - Kalamazoo (FKA UNS Home Health Agency - Kalamazoo),Portage,60,60,100.0,60,45,75.0,61715.92,1371.464888889,7767.5,2623,8.883333333333333,41226326.74947,56922.0,8,"TRULICITY: $12.1M, OZEMPIC: $9.2M, ELIQUIS: $8.8M",56,0.3067557703213087,22.5,1.4707595499993464,20.0,44.27751532032066,136.0,Medium
Digestive Health Institute (FKA Michigan Gastroenterology Institute),East Lansing,177,165,93.22,135,110,81.48,185696.52,1688.150181818,72828.85,5192,7.851851851851851,22213401.12868,10345.0,7,"STELARA: $17.5M, ELIQUIS: $2.7M, XARELTO: $0.9M",115,0.3775888202731454,24.444000000000003,0.7924686583529389,18.644000000000002,44.258057478626085,137.0,Medium
Blue Water Surgery Center,Port Huron,31,20,64.52,12,12,100.0,71567.39,5963.949166667,24997.11,1120,14.0,0.0,0.0,0,0,0,1.3339574608141005,30.0,0.0,12.904,44.2379574608141,138.0,Medium
Ace Home Health Care,Howard City,10,10,100.0,10,8,80.0,6817.71,852.21375,4508.69,95,4.7,1289702.67916,1827.0,5,"TRULICITY: $0.3M, OZEMPIC: $0.3M, ELIQUIS: $0.3M",5,0.19061478531283016,24.0,0.04601046665062632,20.0,44.23662525196346,139.0,Medium
Lake Superior Life Care & Hospice,Marquette,16,16,100.0,10,8,80.0,2375.58,296.9475,1737.32,134,3.9,4622270.04535,6393.0,6,"ELIQUIS: $1.2M, XARELTO: $0.9M, JARDIANCE: $0.8M",10,0.06641829466103032,24.0,0.16490064354234088,20.0,44.23131893820337,140.0,Medium
Clarkston Surgery Center,Clarkston,76,50,65.79,31,30,96.77,265670.73,8855.691,138910.89,2172,15.032258064516128,1138012.0968,191.0,7,"STELARA: $0.9M, HUMIRA: $0.2M, ELIQUIS: $0M",7,1.9807538176446489,29.031,0.04059886706750797,13.158000000000001,44.210352684712156,141.0,Medium
Mary Free Bed at Home,Grand Rapids,586,575,98.12,10,8,80.0,12961.73,1620.21625,6643.15,695,10.799999999999999,4868147.52132,6239.0,6,"TRULICITY: $1.8M, OZEMPIC: $1.1M, JARDIANCE: $0.8M",8,0.36239402691415007,24.0,0.1736723841854061,19.624000000000002,44.16006641109956,142.0,Medium
University of Michigan - Sparrow (FKA Sparrow Health System),Lansing,1249,1104,88.39,31,27,87.1,22558.44,835.497777778,6145.15,940,6.516129032258064,3535108.74548,4487.0,6,"TRULICITY: $1.6M, ELIQUIS: $0.7M, JARDIANCE: $0.5M",15,0.18687592114126314,26.13,0.1261158914131917,17.678,44.12099181255445,143.0,Medium
UM Health - Sparrow Clinton (FKA Sparrow Clinton Hospital),Saint Johns,465,432,92.9,45,37,82.22,92239.09,2492.948378378,52532.77,1683,8.599999999999998,8591913.68586,11313.0,5,"ELIQUIS: $4.2M, XARELTO: $1.4M, TRULICITY: $1.3M",27,0.5575981611895966,24.666,0.30651867635554353,18.580000000000002,44.11011683754514,144.0,Medium
UM Health - Sparrow Eaton (FKA Sparrow Eaton Hospital),Charlotte,997,886,88.87,151,127,84.11,172035.02,1354.606456693,22554.11,4830,8.900662251655628,21829527.58561,28145.0,6,"ELIQUIS: $6.4M, TRULICITY: $5.9M, OZEMPIC: $4.1M",78,0.3029850421046478,25.232999999999997,0.7787738733944526,17.774,44.0887589154991,145.0,Medium
Bald Mountain Surgical Center,Lake Orion,49,28,57.14,17,17,100.0,189318.24,11136.367058824,71362.58,1879,20.352941176470587,1846702.32096,311.0,6,"STELARA: $1.8M, XARELTO: $0M, ELIQUIS: $0M",9,2.4908729952815367,30.0,0.06588156861665576,11.428,43.98475456389819,146.0,Medium
Kalkaska Memorial Health Center,Kalkaska,477,416,87.21,208,169,81.25,352639.31,2086.623136095,68203.44,4098,5.586538461538463,46575265.29377,60979.0,8,"ELIQUIS: $22.8M, XARELTO: $6.9M, TRULICITY: $6.2M",135,0.4667153294763583,24.375,1.661584274554511,17.442,43.945299604030865,147.0,Medium
McLaren Lapeer Region (FKA Lapeer Regional Medical Center),Lapeer,2915,2565,87.99,72,61,84.72,224234.9,3675.981967213,116559.23,2231,6.430555555555555,2738722.15833,4324.0,7,"ELIQUIS: $1.1M, XARELTO: $0.6M, TRULICITY: $0.5M",53,0.8222074725902287,25.415999999999997,0.09770460011236518,17.598,43.93391207270259,148.0,Medium
Chelsea Hospital (FKA St Joseph Mercy Chelsea Hospital),Chelsea,949,817,86.09,729,409,56.1,5337642.0,13050.469437653,2251834.51,11148,3.0891632373113866,193286520.70889,206587.0,8,"ELIQUIS: $65.6M, TRULICITY: $27.3M, STELARA: $24.7M",471,2.9190005794788902,16.830000000000002,6.895545119658303,17.218,43.8625456991372,149.0,Medium
Age Management of West Michigan Pc,Grand Rapids,20,17,85.0,16,14,87.5,31094.6,2221.042857143,8546.53,756,16.937499999999996,1646814.95394,2602.0,5,"TRULICITY: $0.6M, OZEMPIC: $0.4M, JARDIANCE: $0.3M",14,0.4967810099108444,26.25,0.058750536648772056,17.0,43.80553154655962,150.0,Medium
Insight Hospital & Medical Center Coldwater (FKA ProMedica Coldwater Regional Hospital),Coldwater,329,269,81.76,65,56,86.15,282440.94,5043.588214286,110006.7,2275,8.446153846153848,8754448.77534,16926.0,5,"ELIQUIS: $4.3M, XARELTO: $3.2M, OZEMPIC: $0.5M",34,1.1281001798814514,25.845000000000002,0.31231715645093017,16.352000000000004,43.63741733633239,151.0,Medium
Comprehensive Pain Specialists Pllc,Saginaw,22,18,81.82,18,16,88.89,42017.68,2626.105,18518.84,1213,13.944444444444443,0.0,0.0,0,0,0,0.5873813239741201,26.667,0.0,16.363999999999997,43.61838132397412,152.0,Medium
Custom Home Health,Troy,264,262,99.24,24,16,66.67,245567.68,15347.98,225770.6,780,7.041666666666667,9377100.7312,13290.0,7,"ELIQUIS: $2.9M, JARDIANCE: $2.2M, XARELTO: $1.6M",24,3.4328851332023342,20.001,0.33453042119246185,19.848,43.61641555439479,153.0,Medium
Henry Ford Home Health Care - Detroit Office,Detroit,905,900,99.45,57,43,75.44,133690.35,3109.077906977,49664.21,536,3.649122807017544,10601230.00086,13799.0,5,"TRULICITY: $3M, OZEMPIC: $2.4M, ELIQUIS: $2.4M",52,0.6954079510677741,22.631999999999998,0.3782015400075601,19.89,43.59560949107534,154.0,Medium
Art of Dermatology,Berkley,18,11,61.11,11,11,100.0,64104.42,5827.674545455,11954.8,2900,27.272727272727273,1120566.3535,334.0,8,"STELARA: $0.6M, ENBREL: $0.3M, HUMIRA: $0.2M",7,1.303476894564245,30.0,0.0399764857983438,12.222,43.56545338036259,155.0,Medium
