npi,year,BRAND_NAME,GENERIC_NAME,MANUFACTURER,unique_patients,total_prescriptions,total_payment,total_days_supply,provider_name,Primary_Specialty,Primary_Hospital_Affiliation,received_novo_payment,total_novo_payments,novo_transaction_count,ozempic_specific_payments
1194706580,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,436.000000000,574.000000000,419870.366000000,17579.000000000,"Meyer, Barry S",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,57.310000000,4,25.840000000
1578553301,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,335.000000000,478.000000000,418814.865000000,19680.000000000,"Atto, Ghazwan A",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,1216.780000000,108,592.480000000
1265609424,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,529.000000000,633.000000000,418148.317000000,18658.000000000,"Azonobi, Ijeoma ",Other,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),0,0E-9,0,0E-9
1053567743,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,365.000000000,445.000000000,415971.962000000,18180.000000000,"Nadolsky, Karl Zahlmann",Endocrinology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,3238.530000000,212,516.840000000
1053725267,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,423.000000000,635.000000000,406015.937000000,20913.000000000,"Nearpass, Erika Suzanne",Internal Medicine,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),1,222.770000000,14,127.630000000
1285683821,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,363.000000000,547.000000000,401006.509000000,18326.000000000,"Zalesin, Kerstyn C",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,123.340000000,6,0E-9
1861606808,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,366.000000000,521.000000000,400690.413600000,17718.000000000,"Elkadry, Ayman H",Endocrinology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,1569.330000000,82,720.100000000
1568544880,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,278.000000000,437.000000000,400265.859000000,18304.000000000,"Vandehey, Patrick Ray",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,42.860000000,3,42.860000000
1851565212,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,288.000000000,430.000000000,398532.326000000,22434.000000000,"Syed, Samina T",Endocrinology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,61.680000000,4,36.290000000
1437193794,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,406.000000000,599.000000000,396568.245230000,18869.000000000,"Mian, Saadia Rafiq",Endocrinology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,1129.810000000,66,649.590000000
1578521118,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,266.000000000,425.000000000,395635.456000000,20518.000000000,"Bijlani, Smita ",Internal Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,1195.310000000,70,565.230000000
1831147768,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,436.000000000,551.000000000,394702.346000000,18170.000000000,"Go, Benedict L",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,1923.950000000,177,818.140000000
1578543849,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,215.000000000,345.000000000,392957.069000000,18420.000000000,"Khoury, Sleman A",Endocrinology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,1644.350000000,141,860.340000000
1649271115,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,278.000000000,380.000000000,391483.438000000,19590.000000000,"Yashinsky, Gary Steven",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,1681.760000000,111,589.350000000
1538112917,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,292.000000000,394.000000000,388600.567000000,20991.000000000,"Schmeltz, Lowell R",Endocrinology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,144857.880000000,217,54391.060000000
1225028681,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,366.000000000,441.000000000,388216.731000000,16841.000000000,"Zia, Arqam ",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,737.910000000,55,444.880000000
1730479270,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,276.000000000,492.000000000,388106.892000000,17732.000000000,"Morris, Amanda Lynn",Endocrinology,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),1,1445.270000000,148,547.850000000
1881647584,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,316.000000000,418.000000000,385428.437000000,15086.000000000,"Effendi, Abdul R",Nephrology,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),1,129.870000000,6,33.670000000
1285683821,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,392.000000000,559.000000000,381421.740000000,17851.000000000,"Zalesin, Kerstyn C",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,123.340000000,6,0E-9
1073582417,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,411.000000000,553.000000000,378672.917140000,18063.000000000,"Krakauer, Jesse C",Endocrinology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,16.180000000,1,16.180000000
1992108641,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,243.000000000,393.000000000,378137.244000000,18278.000000000,"Hamill, Donna M",Nurse - Nurse Practitioner,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),1,1776.030000000,58,321.150000000
1477710101,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,277.000000000,375.000000000,377963.604000000,15972.000000000,"Barkoff, Nichole Therese",Physician Assistant,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),1,205.330000000,2,124.160000000
1265559488,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,322.000000000,490.000000000,377255.233000000,21673.000000000,"Hammoude, Mohammad A",Endocrinology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,1520.850000000,80,940.980000000
1649525288,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,249.000000000,346.000000000,375038.285000000,18930.000000000,"Perrotta, Elizabeth M",Nurse - Nurse Practitioner,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),0,0E-9,0,0E-9
1093743007,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,232.000000000,378.000000000,373677.400000000,18195.000000000,"Tobin, Amy Lum",Endocrinology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,2325.530000000,95,779.100000000
1427584812,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,322.000000000,435.000000000,373382.627000000,19647.000000000,"Kathawa, Rita Karana",Internal Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,885.530000000,47,295.440000000
1568444677,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,215.000000000,305.000000000,371679.363000000,14456.000000000,"Issa, Nadheer H",Internal Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,657.130000000,43,321.690000000
1154741874,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,252.000000000,382.000000000,365500.032000000,20522.000000000,"Lawrence, Lima ",Endocrinology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,476.410000000,25,104.950000000
1417187014,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,211.000000000,364.000000000,360387.805000000,19835.000000000,"Cecil, Leah Michelle Jenkins",Family Practice,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,905.960000000,75,202.100000000
1578553301,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,344.000000000,430.000000000,358180.838000000,16114.000000000,"Atto, Ghazwan A",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,1216.780000000,108,592.480000000
1023013711,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,282.000000000,503.000000000,354463.453000000,19942.000000000,"Hernandez, Maridel Aileen",Internal Medicine,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),1,43.130000000,3,29.980000000
1003038605,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,317.000000000,420.000000000,350266.384000000,17559.000000000,"Selfe, Robert Ward",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,118634.100000000,179,42130.000000000
1427345065,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,333.000000000,494.000000000,350171.063200000,16686.000000000,"Achira, Ali Alexandru",Endocrinology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,1406.350000000,115,583.350000000
1871674192,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,273.000000000,370.000000000,349170.262000000,16714.000000000,"Igwe, Robert C",Endocrinology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,1380.930000000,125,473.530000000
1003038605,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,381.000000000,560.000000000,348487.495000000,21195.000000000,"Selfe, Robert Ward",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,118634.100000000,179,42130.000000000
1285715409,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,290.000000000,365.000000000,347787.069000000,14491.000000000,"Sakharova, Alla A",Endocrinology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,1332.300000000,116,550.730000000
1689139156,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,231.000000000,327.000000000,346607.569000000,15533.000000000,"Dandalides Ehlert, Alexis ",Physician Assistant,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,494.420000000,37,269.790000000
1083875702,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,285.000000000,386.000000000,346275.790000000,16247.000000000,"Alrais, Mark B",Family Practice,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),1,733.330000000,50,248.390000000
1326333493,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,313.000000000,458.000000000,345724.718170000,14916.000000000,"Alhusseini, Maha ",Endocrinology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,785.480000000,40,518.700000000
1346528262,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,310.000000000,424.000000000,345253.406000000,20788.000000000,"Ramakrishnan, Reshma ",Internal Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,657.620000000,50,223.730000000
1326333493,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,326.000000000,422.000000000,345188.201000000,12944.000000000,"Alhusseini, Maha ",Endocrinology,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,785.480000000,40,518.700000000
1487974663,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,327.000000000,533.000000000,342634.661000000,16820.000000000,"Shah, Jay V",Family Practice,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),1,262.500000000,10,95.390000000
1871674192,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,225.000000000,304.000000000,342131.975000000,14445.000000000,"Igwe, Robert C",Endocrinology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,1380.930000000,125,473.530000000
1538112917,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,256.000000000,379.000000000,342059.265000000,21923.000000000,"Schmeltz, Lowell R",Endocrinology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,144857.880000000,217,54391.060000000
1386905974,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,244.000000000,334.000000000,336964.336000000,13752.000000000,"Saini, Nidhi ",Endocrinology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1720361090,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,351.000000000,560.000000000,336782.224800000,22458.000000000,"Friedrick, Gail Lynn",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,124.490000000,4,16.710000000
1720361090,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,451.000000000,650.000000000,336185.066600000,19531.000000000,"Friedrick, Gail Lynn",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,124.490000000,4,16.710000000
1881666501,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,219.000000000,343.000000000,335087.741000000,16039.000000000,"Vliet, Deborah Ann",Nurse - Nurse Practitioner,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),1,1066.730000000,103,418.710000000
1841245263,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,261.000000000,375.000000000,334895.208000000,15718.000000000,"Dawood-Farah, Farah Rafik",Endocrinology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,1014.580000000,58,412.980000000
1730479270,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,239.000000000,335.000000000,334025.816000000,14407.000000000,"Morris, Amanda Lynn",Endocrinology,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),1,1445.270000000,148,547.850000000
1477560308,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,287.000000000,479.000000000,331927.076900000,19459.000000000,"Al-Kassab, Abdul K",Endocrinology,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,74511.830000000,107,15291.540000000
1851565212,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,273.000000000,401.000000000,331124.271000000,19978.000000000,"Syed, Samina T",Endocrinology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,61.680000000,4,36.290000000
1417515800,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,242.000000000,317.000000000,330889.295000000,16159.000000000,"Khan, Faiza ",Physician Assistant,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,711.760000000,48,234.660000000
1609811975,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,318.000000000,394.000000000,330281.319000000,12778.000000000,"Al-Matchy, Victor P",Internal Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,1192.950000000,101,681.520000000
1972614659,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,291.000000000,466.000000000,327940.170000000,19109.000000000,"Talbert, Jason ",Family Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,300.730000000,17,106.970000000
1609811975,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,284.000000000,355.000000000,324834.969000000,11823.000000000,"Al-Matchy, Victor P",Internal Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,1192.950000000,101,681.520000000
1194797035,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,165.000000000,259.000000000,322558.339000000,13180.000000000,"Antone, May M",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,1604.480000000,122,653.620000000
1194025395,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,290.000000000,423.000000000,321431.416000000,19342.000000000,"Ferrise, Carla Marie",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,31954.860000000,125,4086.170000000
1730625880,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,290.000000000,355.000000000,321164.524500000,15898.000000000,"Kent, Siobhan Mairead",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,370.980000000,12,194.070000000
1003038605,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,312.000000000,423.000000000,320011.811000000,16473.000000000,"Selfe, Robert Ward",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,118634.100000000,179,42130.000000000
1003038605,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,299.000000000,364.000000000,317397.187500000,15898.000000000,"Selfe, Robert Ward",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,118634.100000000,179,42130.000000000
1831573955,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,176.000000000,243.000000000,315106.813000000,11918.000000000,"Traub, Lauren ",Nurse - Nurse Practitioner,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),0,0E-9,0,0E-9
1437254430,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,321.000000000,439.000000000,312352.435000000,19055.000000000,"Barney, David Joseph",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,3516.280000000,252,679.240000000
1386905974,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,203.000000000,320.000000000,311792.440000000,12366.000000000,"Saini, Nidhi ",Endocrinology,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1124469523,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,290.000000000,435.000000000,311602.512000000,14185.000000000,"Iqbal, Amena ",Endocrinology,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),1,1072.690000000,101,371.050000000
1720361090,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,284.000000000,349.000000000,311148.610000000,13618.000000000,"Friedrick, Gail Lynn",Physician Assistant,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,124.490000000,4,16.710000000
