FULL_NAME,NPI,PRIMARY_SPECIALTY
Rickyn Prakash Patel,1972821825,Cardiology - Cardiologist
Sapna R Patel,1801830732,Oncology - Medical Oncology
Peter A Paximadis,1710147756,Radiology - Radiation Oncology
Crystal Dawn Payton,1639594054,Nurse - Nurse Practitioner
Matthew Pazderka,1275995219,Family Practice
Teri S Peak,1700836699,Nurse - Nurse Practitioner
Eric James Pearson,1336880954,Other
Regino Perla,1912611880,Anesthesiology - Certified Registered Nurse Anesthetist
Michaela Lynn Pesta,1407589674,Physician Assistant
Janet Peters,1396448726,Nurse - Nurse Practitioner
Kristine A Petlick,1144499864,Psychology - Clinical Psychologist
Nicole Alexis Phillips,1063771087,Surgery - Plastic and Reconstructive Surgery
Sheila M Philpott,1255371415,Emergency Medicine
Lauren Marie Phoenix,1689631590,Anesthesiology - Certified Registered Nurse Anesthetist
Miranda Elizabeth Pierangeli,1922657766,Nurse - Nurse Practitioner
Brandon Scott Pierce,1033950928,Social Worker - Licensed Clinical Social Worker
Prasanth Pillai,1588806277,Pediatric Medicine
Gabrielle Pine,1356193924,Other
Nathan E Piovesan,1265421143,Surgery - General Surgery
Stanley W Pletcher,1427053826,Ophthalmology
Caitlyn Michele Plonka,1033599907,Hospitalist
Joseph Popa,1356831077,Anesthesiology - Certified Registered Nurse Anesthetist
Trever Scott Portenga,1831347442,Physician Assistant
Jeanette O'Neill Postelli,1841737046,Nurse - Nurse Practitioner
Jeffrey T Postma,1154340693,Surgery - Orthopedic Surgery
Thomas K Pow,1174583199,Cardiology - Cardiologist
Michelle Lynn Powell,1073269445,Nurse - Nurse Practitioner
Brenna Powers,1598436016,Physician Assistant
Eugene A Preston,1134225550,Physician Assistant
Rachael E Proctor,1730133034,Obstetrics/Gynecology
David A Puzycki,1952478281,Internal Medicine
Janet R Puzycki,1952607731,Nurse - Nurse Practitioner
Syed Sultan Mohiuddin Qadri,1952151235,Other
Christopher J Quertermus,1295700318,Anesthesiology - Certified Registered Nurse Anesthetist
Michael Rodney Quion,1326018342,Family Practice
Katherine M Radakovich,1043330798,Nurse - Nurse Practitioner
Lisa D Raderstorf,1245421031,Physician Assistant
Ann Martha Rahe,1962916023,Nurse - Nurse Practitioner
Penny Shek Rathburn,1063555944,Internal Medicine
Brian Lee Ratigan,1952505844,Surgery - Orthopedic Surgery
Jenna Lynn Ray,1487627733,Physician Assistant
Charles Raymer,1215321138,Surgery - Plastic and Reconstructive Surgery
Khateeb Raza,1316680028,Other
Taylor Lynn Read,1497445233,Other
Radhika G Reddy,1386618684,Pediatric Medicine
Lloyd Michael Redington,1588675441,Chiropractic
Charlotte Catherine Rensberger,1295163954,Nurse - Nurse Practitioner
David Robert Reusser,1457389389,Physician Assistant
Carrie Elizabeth Reynolds,1861988180,Nurse - Nurse Practitioner
Sierra Lynn Richer,1912474388,Nurse - Certified Nurse Midwife
Monika P Riedel,1538174305,Nurse - Nurse Practitioner
Tamara L Riess,1144281130,Nurse - Nurse Practitioner
Rachel Rocco,1982429015,Physician Assistant
Rebecca Susanne Rockers,1598748121,Family Practice
Alexandria Caroline Roden,1013470178,Family Practice
Janis Elizabeth Romanik,1023234200,Addiction Medicine
David Roofeh,1396156626,Rheumatology
Cailey Rooker,1609699123,Physician Assistant
Mark Roome,1346368909,Pediatric Medicine
Sharon Anne Rooney-Gandy,1083788285,Surgery - General Surgery
Catharine Roos,1982867883,Obstetrics/Gynecology
Ashley Joanne Ross,1841791217,Gastroenterology - Pediatric
Brian James Rouse,1932570801,Physician Assistant
Michael Justin Rowe,1861790545,Chiropractic
April J Rozycki,1699009902,Nurse - Nurse Practitioner
Deanna Margaret Rucano,1174011316,Nurse - Nurse Practitioner
Katlyn Sacco,1053918748,Physician Assistant
Eli R Sager,1548611320,Family Practice
Hamza Saifuddin,1366139321,Internal Medicine
Noorhan Salar,1427413400,Physician Assistant
Cynthia Salgado,1598309437,Nurse - Nurse Practitioner
Jordan Ray Sall,1811242753,Internal Medicine
Satish B Salvi,1275589509,Internal Medicine
Megan Patricia Samples,1043612724,Psychology - Clinical Psychologist
Pansy L Samuel,1851084172,Nurse - Nurse Practitioner
Joelle L Sanger,1518397264,Anesthesiology - Certified Registered Nurse Anesthetist
Max Schaefer,1922590652,Family Practice
Tara Dawn Scharich,1932145786,Chiropractic
Rachel Scheeres,1700571536,Other
Lindsay Marie Scheffers,1215684402,Nurse - Certified Nurse Midwife
Michael Alan Schiman,1639657729,Nurse - Nurse Practitioner
Steven D Schmeling,1801156435,Anesthesiology - Certified Registered Nurse Anesthetist
Heidi N Schmeltzer,1043664063,Audiologist
Alexander J Schneider,1609303098,Family Practice
Megan Ann Schrader,1578725156,Emergency Medicine
Dawn Renee Schreckengust,1730305160,Physician Assistant
William John Schreiner,1033856679,Other
Jessica Rose Schulte,1588113666,Nurse - Nurse Practitioner
Kelly Schultz,1861975476,Physician Assistant
Justin R Schwalbe,1619261955,Family Practice
Derek Scott,1538626460,Emergency Medicine
Ronald E Seagle,1699744953,Family Practice
Neil R See,1154394724,Family Practice
Esther R Servillas,1922418425,Family Practice
Bernadito F Servillas,1952365306,Anesthesiology - Anesthesiologist
Mukund Shah,1013086446,Pediatric Medicine
Ami Shah,1336272459,Pediatric Medicine
Riddhi Jay Shah,1568504397,Dermatology
Jay V Shah,1487974663,Family Practice
Harris Ayub Shaikh,1316398365,Family Practice
Tushar D Sharma,1477304798,Other
Alice Catherine Shaw,1063020279,Nurse - Nurse Practitioner
Meredith Sheldon,1295250959,Other
Rhonda L Shinault,1629097175,Physician Assistant
Prakash Taujale Shrestha,1427045392,Family Practice
Yousuf Siddiqui,1790537272,Other
James Paul Sieradzki,1578723185,Surgery - Orthopedic Surgery
Elizabeth Simcox,1962272385,Nurse - Nurse Practitioner
Adam D Simpson,1053760462,Anesthesiology - Certified Registered Nurse Anesthetist
Sherry L Simpson,1962819763,Nurse - Nurse Practitioner
Anna Simpson-o'Reggio,1578547089,Pediatric Medicine
James G Sisamis,1013971514,Anesthesiology - Anesthesiologist
Christopher Hilbert Slough,1780933713,Physician Assistant
Cynthia Carol Small,1033202163,Nurse - Nurse Practitioner
Karli Smeznik,1366106999,Physician Assistant
Brandi A Smith,1265898878,Nurse - Nurse Practitioner
James Walter Smith,1023183555,Other
Gina Laraine Smith,1043326192,Family Practice
Lisa Marie Smith,1164512935,Physician Assistant
Susan Jayne Smith,1790932168,Physician Assistant
Alan N Smiy,1114965845,General Practice
Rickey L Snipes,1477546869,Gastroenterology
Laura M Snyder,1306228184,Nurse - Nurse Practitioner
Rosamond C Soanes,1659464295,Chiropractic
Tanya Sobaski,1205322534,Nurse - Nurse Practitioner
Daniel G Sohn,1710966254,Surgery - Orthopedic Surgery
Linda Song,1720672090,Nurse - Nurse Practitioner
Oliver Chambers Songlingco,1891887964,Nephrology
Benjamin Patrick Sopczynski,1336554708,Surgery - General Surgery
Jennifer Ann Soper,1063924926,Nurse - Nurse Practitioner
Emily Ann Sossoman,1750829784,Nurse - Nurse Practitioner
Silvia M Soto,1356961841,Internal Medicine
Michael W Spencer,1922424993,Nurse - Nurse Practitioner
Megan Susanne Spencer,1457972499,Osteopathic Manipulative Medicine
Peter Benjamin Spencer,1669479432,Neurology
John R Spriegel,1235146721,Internal Medicine
Inga Sriubiene,1639373095,Sleep Medicine
John M Stafford,1730182247,Family Practice
Louis Richard Standiford,1932561271,Emergency Medicine
Christianna Nicole Steely,1396165411,Anesthesiology - Anesthesiologist
Jessica Steinacker,1609469790,Nurse - Nurse Practitioner
Celia Stenfors-Dacre,1780895581,Physical Medicine and Rehabilitation
Stephanie Christine Stuhlmuller,1780032870,Nurse - Nurse Practitioner
Sean W Sullivan,1194762286,Family Practice
Devin Sullivan,1730966102,Nurse - Nurse Practitioner
Andrew J Summerville,1447685102,Physician Assistant
Neethi Sural,1932303955,Internal Medicine
Justin Tyler Sybesma,1376732016,Surgery - Orthopedic Surgery
Tracy J Tacket,1487775847,Family Practice
Douglas Gregory Tacket,1790764868,Family Practice
Karanvir Singh Takhar,1972353464,Other
Lucien P Tamer,1760655195,Psychiatry
Rebecca Tirrell Taulbee,1144521063,Nurse - Nurse Practitioner
Zachary Taylor,1043953631,Emergency Medicine
Christine Nicole Taylor,1841633518,Chiropractic
Hannah Anne Taylor,1356046528,Emergency Medicine
Karla Marie Tennant,1407522550,Nurse - Nurse Practitioner
Debora Kay Tenter,1467804567,Nurse - Nurse Practitioner
Shelley Thibeault,1861155855,Nurse - Nurse Practitioner
Cassie Thiesse,1316699119,Nurse - Nurse Practitioner
Shon Thomas,1811634579,Internal Medicine
Marvelyn Elfreda Thompson,1255901443,Nurse - Nurse Practitioner
Troy A Thompson,1477573962,Family Practice
Sarah L Thordarson,1275196933,Physical Medicine and Rehabilitation
Austin Frederick Tiesenga,1740977446,Other
Duane Allen Tolsma,1306841630,Optometry
Aubrey Therese Tompkins,1447963889,Nurse - Certified Nurse Midwife
Brandie L Topinka,1992502942,Nurse - Nurse Practitioner
Raul Hector Torres,1982041620,Family Practice
Lauren-shylene Luna Toscano,1083960652,Nurse - Nurse Practitioner
Azra Marie Totobesola,1871334623,Nurse - Nurse Practitioner
Luann Marie Tracey,1528358405,Nurse - Nurse Practitioner
Laura Courtney Trail,1548955412,Nurse - Nurse Practitioner
Arturo Martinez Trevino,1720776487,Nurse - Nurse Practitioner
Christopher Trigger,1609032093,Emergency Medicine
Eric D Tripp,1740222603,Hospitalist
Paul R Troost,1285664391,Family Practice
Sunny S Tumangday,1386805778,Internal Medicine
Shannon Keith Twiddy,1386899292,Family Practice
Donald J Tynes,1609851153,Internal Medicine
Bailey Uggeri,1174211940,Physician Assistant
Thomas Raymond Ulrich,1801803275,Physician Assistant
Sri Venkata Uppalapati,1538489810,Psychiatry
Brittany Valk,1700445525,Dermatology
Daniel James Van Elk,1194216937,Optometry
Nicole Van Horne,1255793667,Emergency Medicine
Joel Thomas Vander Lugt,1578723482,Radiology - Interventional Radiology
James William Vanfossen,1720092943,Physician Assistant
Andrew Joseph Vaughan,1932634607,Critical Care (Intensivists)
Allison Cristine Vaughan,1235589227,Surgery - General Surgery
Kathryn M Vera,1861033599,Nurse - Nurse Practitioner
Matthew Dominic Vitale,1184074155,Emergency Medicine
Deborah Ann Vliet,1881666501,Nurse - Nurse Practitioner
Alexandra Rose Vroom,1528742822,Nurse - Certified Nurse Midwife
Chelsea Wagner,1427769082,Nurse - Nurse Practitioner
Jordan M Wagner,1831383074,Physician Assistant
Claire Marie Walker,1457860801,Nurse - Certified Nurse Midwife
Gregory S Wallin,1790070803,Family Practice
Rebecca Walter,1174833560,Nurse - Nurse Practitioner
Maleah Joy Walters,1427716554,Nurse - Nurse Practitioner
Jill S Wang,1508800020,Internal Medicine
Michael S Wang,1912913302,Infectious Disease
Michael Jb Wang,1063739175,Radiology - Diagnostic Radiology
Robert Campbell Ward,1598762379,Neurology
William H Ward,1689657785,Family Practice
Richard A Watson,1740387935,Psychology - Clinical Psychologist
Michael Lewis Webb,1578884441,General Practice
Thomas Joseph Wechter,1578944328,Obstetrics/Gynecology
Audrey Lynn Wedde,1457743486,Family Practice
Norman Edward Werner,1437666021,Anesthesiology - Certified Registered Nurse Anesthetist
Derek Conner Westman,1982283065,Internal Medicine
Elizabeth Ann Wetzel,1881634566,Family Practice
Jennifer Lynn White,1972724292,Internal Medicine
Debra E White,1851828933,Nurse - Nurse Practitioner
John Maxwell White,1689601379,Urology
Phillip Michael Whitman,1972291656,Other
Kristen A Whitworth,1972982627,Emergency Medicine
Barton William Wild,1710197579,Pain Management
Amanda Lea Williams,1932459930,Nurse - Nurse Practitioner
Courtney Lynn Williams,1922898493,Nurse - Nurse Practitioner
Jennifer D Williams,1417380221,Nurse - Nurse Practitioner
Lorelei Williams,1750669016,Nurse - Nurse Practitioner
Alexis Kristina Willmore,1205454402,Physician Assistant
Bradford Wilson,1396081451,Psychology - Clinical Psychologist
Nicholas C Wilson,1265282537,Other
Elisabeth F Winet,1417956459,Nurse - Nurse Practitioner
Rebecca Lynn Winquist,1366138901,Nurse - Nurse Practitioner
Roy Eugene Winslow,1467488932,Surgery - General Surgery
Andrew C Wirebaugh,1043358898,Anesthesiology - Certified Registered Nurse Anesthetist
Gary Witucki,1184699472,Family Practice
Donald Wolfram,1669499257,Family Practice
Roxanne Wolfram,1225360977,Nurse - Nurse Practitioner
Lisa Janelle Wolske,1538670344,Nurse - Nurse Practitioner
Benjamin T Wood,1093904468,Obstetrics/Gynecology
Rafeek Olson Woods,1164712600,Surgery - Neurosurgery
Angela L Wright,1972053825,Nurse - Nurse Practitioner
Julie Y Yang,1750321477,Physician Assistant
Sashank Yarlagadda,1609628239,Other
Maggie Yavaraski,1659194207,Physician Assistant
Matthew Yee,1598515033,Other
Michael A Yergler,1295717239,Sports Medicine
Oliver Patrick Yockey,1043988538,Other
Laurel Joy Yoder,1336514587,Nurse - Certified Nurse Midwife
Michael W Young,1932218104,Addiction Medicine
Michael J Young,1861488892,Urology
Allison Young,1902456825,Anesthesiology - Certified Registered Nurse Anesthetist
John Mourad Zakhary,1215459235,Family Practice
Adam D Zamzow,1104211598,Anesthesiology - Anesthesiologist
Michael Anthony Zeiler,1346340924,Anesthesiology - Certified Registered Nurse Anesthetist
Natalie Rose Zimmer-Maslon,1821586108,Hospitalist
Jennifer Lynn Zizzo,1780675140,Nurse - Nurse Practitioner
Brandon Zwick,1780317958,Physician Assistant
Melanie Lynn Aaberg,1801093968,Emergency Medicine
Hauraa Aalabdulrasul,1467181982,Physician Assistant
Leila Abaab Drira,1841794211,Anesthesiology - Anesthesiologist
Amir Abadir,1184050098,Gastroenterology
Uaye Juliet Abai,1457460222,Nurse - Nurse Practitioner
Heba S Abazid,1346826849,Nurse - Nurse Practitioner
Mariam Abdul-Hussein Abbas,1982352811,Nurse - Nurse Practitioner
Amr E Abbas,1346290046,Cardiology - Interventional Cardiology
Danya Alawie Abbas,1104319672,Emergency Medicine
Leila Abbas,1356857056,Nurse - Nurse Practitioner
Hassan Abbas,1629649736,Anesthesiology - Certified Registered Nurse Anesthetist
Sami Adnan Abbasi,1083778690,Dermatology
Mary Ann Abbass,1003245622,Nurse - Certified Nurse Midwife
Miranda Davina Abbo,1265029144,Other
Linda Abbo,1649814641,Nurse - Nurse Practitioner
Marisa Rose Abbo,1184605388,Family Practice
Emily Eubanks Abbott,1912345737,Surgery - General Surgery
Mushtak A Abbou,1093796922,Obstetrics/Gynecology
Michel M Abboud,1619506573,Otolaryngology
Ryan Abboud,1104353077,Family Practice
Nina B Abboud,1639750557,Family Practice
Keriah Khairi Abd,1801495023,Physician Assistant
Mohamed Abdalaziz,1326888942,Internal Medicine
Mohamed A A Abdallah,1265966584,Gastroenterology
Laila Nicole Abdallah,1619613932,Family Practice
Malak Abdallah,1245922194,Physician Assistant
Belal Fouad Abdallah,1447230941,Internal Medicine
Fahtme Abdallah,1427579077,Physician Assistant
Wafaa F Abdallah,1891200440,Nurse - Nurse Practitioner
Fatima Abdallah,1831783695,Nurse - Nurse Practitioner
Nazer Abdel Fattah,1518923382,Emergency Medicine
Amged Abdelmonim Tagelsir Abdelaziz,1972703536,Cardiology - Interventional Cardiology
Mohammed Ali Abdelhalim,1679197305,Internal Medicine
Badawi Abdellatif,1376740548,Internal Medicine
Amearia H Abdelrahman,1700451952,Nurse - Nurse Practitioner
Jaber Ali Abdo,1528416211,Emergency Medicine
Basil Omar Abdo,1730121443,Family Practice
Maher K Abdo,1699263202,Emergency Medicine
Adib Omar Abdolkarim,1578699807,Family Practice
Nisreen Abdolkarim,1124682307,Nurse - Nurse Practitioner
Hend Abdul-Jauwad,1205002102,Infectious Disease
Michael A Abdul-Malek,1396935946,Cardiology - Cardiologist
Mariam Abdulghani,1467016774,Family Practice
Murtadha Abdulhussein,1316280738,Psychiatry
Bilal Abdulla,1912469701,Nurse - Nurse Practitioner
Abdulkader Abdulrazzak,1831291509,Internal Medicine
Ameer Abdulrazzak,1104948280,Nephrology
Mamdouh Abdulrazzak,1689649923,Neurology
Ahmed Abdulreda,1548944697,Nurse - Nurse Practitioner
Haider Abdulzahra,1871225276,Anesthesiology - Certified Registered Nurse Anesthetist
Nadina Abdurahmanovic,1437966488,Nurse - Nurse Practitioner
Sayed Raoof Abedi,1821128133,Pain Management
Carey Abele,1255752143,Nurse - Nurse Practitioner
Kathleen Abenes,1790301430,Family Practice
Carmela A Abessinio,1174661763,Obstetrics/Gynecology
Andrea Maria Abessinio,1144237926,Obstetrics/Gynecology
Farnaz Abhari,1508993882,Internal Medicine
Zain Abidi,1316575863,Internal Medicine
Carol Fredal Abiragi,1801902184,Pediatric Medicine
Roger Abiragi,1841306180,Pediatric Medicine
Ola Abol Hosn,1619402203,Nurse - Nurse Practitioner
Renee Aboona,1598346629,Nurse - Nurse Practitioner
Ali Abou-Alaiwi,1316567837,Emergency Medicine
Maisoun Abou-Arabi,1114499753,Therapy - Speech Language Pathologist
Wassim M Abouarabi,1861931941,Nurse - Nurse Practitioner
Amer Georges Aboukasm,1194754085,Neurology
Mohamad Talal Aboumourad,1669225637,Internal Medicine
Nitha Mary Abraham,1841766599,Physician Assistant
Bachu Abraham,1225045024,Physical Medicine and Rehabilitation
Tina Elizabeth Abraham,1215376108,Allergy/Immunology
Ayad Edward Abrou,1457305815,Dermatology
Nebras Mohammad Younis Abu Abed,1295574788,Other
Fadi Abu Yasin,1417070590,Infectious Disease
Jamal A Abu-Khaled,1518285451,Nephrology
Mohammed Z Abu-Mahfouz,1992873418,Cardiology - Cardiologist
Kamal Abu-Rashed,1184890253,Internal Medicine
Kamil Abu-Shaban,1114615739,Radiology - Diagnostic Radiology
Sami K Abufarha,1104895697,Internal Medicine
Fadi Musa Abuhmaid,1396869665,Nephrology
Alaa Saad Abujame,1396427902,Emergency Medicine
Margot G Abundis,1396746194,Obstetrics/Gynecology
Majd A Aburabia,1174687370,Surgery - General Surgery
Eman Ayed Abusalah,1043915812,Nurse - Nurse Practitioner
Dania Abushanab,1376962514,Internal Medicine
Sangita Acharya Neupane,1386329548,Nurse - Nurse Practitioner
Aaron N Achatz,1194580191,Nurse - Nurse Practitioner
Ali Alexandru Achira,1427345065,Endocrinology
Dana Achmar,1306409016,Internal Medicine
Robert Joseph Acho,1932631314,Surgery - General Surgery
Tracie Marie Achrem,1508116260,Nurse - Certified Nurse Midwife
Ryan Keith Achrem,1720672736,Physician Assistant
Shawn Adam Achtman,1194166652,Physical Medicine and Rehabilitation
Leeann M Acker,1760924534,Physician Assistant
William Brian Acker,1487947362,Surgery - Orthopedic Surgery
Lindsey Ruth Ackerman,1689275026,Physician Assistant
Raymond Robert Ackerman,1922666379,Family Practice
Rebecca Lynn Acuna,1194822775,Physician Assistant
